-0.3,-0.25,-0.2,-0.15,-0.1,-0.05,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,symbol,settle_date
0.1735,0.1429,0.1129,0.0841,0.0563,0.0286,0.0,-0.0275,-0.0527,-0.0747,-0.0916,-0.1011,-0.1095,,ESH12,20111102
0.1711,0.1428,0.1137,0.0843,0.0563,0.0282,0.0,-0.0279,-0.0519,-0.0748,-0.0896,-0.0997,-0.1024,,ESH12,20111103
0.1732,0.1414,0.112,0.0837,0.0552,0.0273,0.0,-0.0283,-0.0541,-0.076,-0.0923,-0.1018,-0.1069,,ESH12,20111104
0.1764,0.1452,0.1147,0.0849,0.0569,0.0287,0.0,-0.0274,-0.0526,-0.0746,-0.0913,-0.1006,-0.0996,,ESH12,20111107
0.1777,0.1468,0.1157,0.0864,0.0573,0.0286,0.0,-0.0283,-0.0533,-0.0752,-0.0877,-0.0947,-0.0879,,ESH12,20111108
0.1805,0.1504,0.119,0.0883,0.0585,0.0287,0.0,-0.0293,-0.0582,-0.0823,-0.1028,-0.1164,-0.121,-0.1169,ESH12,20111109
0.1796,0.1471,0.1161,0.0867,0.0574,0.0284,0.0,-0.0295,-0.0575,-0.0815,-0.0995,-0.1114,-0.1125,,ESH12,20111110
0.1756,0.145,0.116,0.0866,0.057,0.0277,0.0,-0.0292,-0.055,-0.076,-0.0908,-0.0991,-0.1005,,ESH12,20111111
0.1766,0.1465,0.1168,0.0875,0.0579,0.029,0.0,-0.028,-0.0545,-0.075,-0.0898,-0.0967,-0.097,,ESH12,20111114
0.1758,0.1452,0.1147,0.0857,0.0575,0.0285,0.0,-0.0282,-0.0542,-0.0747,-0.09,-0.0971,-0.0972,,ESH12,20111115
0.1727,0.1425,0.1132,0.0858,0.056,0.0286,0.0,-0.028,-0.0543,-0.0764,-0.0923,-0.102,-0.1049,,ESH12,20111116
0.1722,0.1413,0.1137,0.0847,0.0567,0.0286,0.0,-0.0288,-0.0551,-0.0777,-0.0974,-0.1069,-0.1089,-0.1142,ESH12,20111117
0.1663,0.1371,0.1097,0.0815,0.0545,0.0271,0.0,-0.0275,-0.0533,-0.0758,-0.0926,-0.1006,-0.1017,-0.1076,ESH12,20111118
0.1593,0.1323,0.1049,0.0786,0.0516,0.0264,0.0,-0.0281,-0.0541,-0.0768,-0.0947,-0.105,-0.1064,-0.1015,ESH12,20111121
0.1596,0.1313,0.1027,0.078,0.0527,0.027,0.0,-0.0263,-0.0511,-0.0738,-0.0929,-0.1023,-0.1037,-0.0962,ESH12,20111122
0.1554,0.1273,0.1016,0.0769,0.0499,0.0252,0.0,-0.0263,-0.0515,-0.0734,-0.0942,-0.1076,-0.111,-0.104,ESH12,20111123
0.1582,0.1303,0.1032,0.0768,0.0519,0.026,0.0,-0.0254,-0.0499,-0.0734,-0.0933,-0.1023,-0.1056,-0.0989,ESH12,20111125
0.1581,0.1322,0.1037,0.0783,0.0527,0.027,0.0,-0.0262,-0.0522,-0.0736,-0.0882,-0.0937,-0.0941,-0.0865,ESH12,20111128
0.1594,0.1324,0.1058,0.0786,0.0534,0.0276,0.0,-0.0264,-0.05,-0.071,-0.0856,-0.0898,-0.0883,-0.0868,ESH12,20111129
0.1656,0.1345,0.107,0.0805,0.0533,0.0274,0.0,-0.0271,-0.0518,-0.0688,-0.0761,-0.0771,-0.0816,,ESH12,20111130
0.1654,0.1319,0.1055,0.0795,0.0526,0.0262,0.0,-0.0268,-0.0506,-0.068,-0.0749,-0.0764,-0.0831,,ESH12,20111201
0.1644,0.1353,0.1074,0.0811,0.0537,0.0265,0.0,-0.0279,-0.0496,-0.0682,-0.0749,-0.0752,-0.0798,,ESH12,20111202
0.1687,0.1378,0.1089,0.0805,0.0534,0.0256,0.0,-0.0275,-0.0499,-0.0675,-0.0755,-0.0774,-0.0783,,ESH12,20111205
0.1674,0.1362,0.1075,0.0821,0.0542,0.026,0.0,-0.0265,-0.0492,-0.0667,-0.0731,-0.0777,-0.0806,,ESH12,20111206
0.1657,0.138,0.1104,0.0829,0.055,0.0277,0.0,-0.0283,-0.0506,-0.0668,-0.0737,-0.0806,-0.0882,,ESH12,20111207
0.1694,0.1394,0.1125,0.0838,0.0549,0.0276,0.0,-0.0277,-0.0525,-0.0713,-0.0798,-0.0822,-0.1024,,ESH12,20111208
0.1743,0.143,0.1141,0.0854,0.0563,0.0289,0.0,-0.0294,-0.0525,-0.0685,-0.077,-0.0919,-0.1077,,ESH12,20111209
0.1716,0.1423,0.1147,0.0861,0.057,0.0288,0.0,-0.0293,-0.0554,-0.0734,-0.0849,-0.0927,-0.1129,,ESH12,20111212
0.1727,0.1434,0.1151,0.0851,0.0587,0.0292,0.0,-0.029,-0.0543,-0.0735,-0.0837,-0.0869,-0.1097,-0.0901,ESH12,20111213
0.1721,0.1421,0.1113,0.0839,0.0566,0.0288,0.0,-0.0279,-0.0537,-0.0728,-0.0839,-0.0929,-0.1138,-0.0932,ESH12,20111214
0.1691,0.1387,0.1115,0.0829,0.0566,0.0282,0.0,-0.0274,-0.0523,-0.0708,-0.0753,-0.0779,-0.1041,-0.0838,ESH12,20111215
0.1677,0.135,0.1099,0.0825,0.0552,0.0272,0.0,-0.0286,-0.0537,-0.0721,-0.0803,-0.0846,-0.1015,-0.0811,ESH12,20111216
0.1389,0.112,0.0887,0.0654,0.0433,0.0209,0.0,-0.0198,-0.0347,-0.0411,-0.0396,-0.0317,,,ESH13,20120924
0.1388,0.1147,0.0891,0.0652,0.043,0.021,0.0,-0.0203,-0.0376,-0.0439,-0.0431,-0.0374,-0.0273,,ESH13,20120925
0.1398,0.1151,0.0904,0.067,0.044,0.0217,0.0,-0.0209,-0.0376,-0.0462,-0.047,-0.0425,-0.0349,,ESH13,20120926
0.1405,0.1126,0.0893,0.0669,0.0436,0.0211,0.0,-0.021,-0.0375,-0.0441,-0.0426,-0.0352,-0.0276,,ESH13,20120927
0.1391,0.1147,0.0904,0.0667,0.0439,0.0219,0.0,-0.0215,-0.0367,-0.0445,-0.0442,-0.0382,-0.0289,,ESH13,20120928
0.1423,0.1154,0.0909,0.0679,0.0439,0.0218,0.0,-0.0214,-0.0365,-0.0447,-0.0446,-0.0394,-0.033,,ESH13,20121001
0.1431,0.1176,0.0915,0.0687,0.0451,0.0218,0.0,-0.0207,-0.0369,-0.0433,-0.0422,-0.0348,-0.027,,ESH13,20121002
0.1429,0.1166,0.0911,0.0683,0.0447,0.0219,0.0,-0.0208,-0.0364,-0.0424,-0.0408,-0.0344,-0.0268,,ESH13,20121003
0.141,0.1149,0.0911,0.068,0.0437,0.0211,0.0,-0.0206,-0.0352,-0.0401,-0.0377,-0.0292,,,ESH13,20121004
0.1406,0.1158,0.0905,0.066,0.0438,0.021,0.0,-0.0194,-0.0329,-0.0378,-0.0349,-0.0266,,,ESH13,20121005
0.1418,0.1146,0.0908,0.0657,0.044,0.0216,0.0,-0.0193,-0.0337,-0.0379,-0.037,-0.0299,,,ESH13,20121008
0.1399,0.1149,0.09,0.0655,0.0433,0.0202,0.0,-0.0206,-0.035,-0.0409,-0.0393,-0.0334,-0.0238,,ESH13,20121009
0.1408,0.1154,0.0907,0.0663,0.0431,0.0214,0.0,-0.0198,-0.0353,-0.0411,-0.0413,-0.0315,-0.021,,ESH13,20121010
0.1412,0.1138,0.0908,0.0676,0.0436,0.0216,0.0,-0.0207,-0.0353,-0.0406,-0.0393,-0.0342,-0.031,,ESH13,20121011
0.1398,0.1152,0.0903,0.0654,0.0425,0.0209,0.0,-0.0202,-0.0355,-0.0408,-0.038,-0.0337,-0.0286,,ESH13,20121012
0.1428,0.1166,0.0915,0.0677,0.0439,0.0222,0.0,-0.0204,-0.0348,-0.0394,-0.0361,-0.0249,-0.0173,,ESH13,20121015
0.142,0.1163,0.0917,0.0676,0.0439,0.0218,0.0,-0.0209,-0.0346,-0.0372,-0.0357,-0.0221,,,ESH13,20121016
0.1443,0.1178,0.091,0.0667,0.0435,0.0216,0.0,-0.0199,-0.033,-0.0361,-0.0314,-0.0175,,,ESH13,20121017
0.1442,0.1175,0.0924,0.0683,0.0446,0.0215,0.0,-0.0203,-0.0322,-0.0363,-0.0311,-0.0229,,,ESH13,20121018
0.1451,0.1193,0.0958,0.07,0.0457,0.0224,0.0,-0.0211,-0.0362,-0.0409,-0.0387,-0.0311,-0.0207,,ESH13,20121019
0.146,0.1198,0.0945,0.0701,0.0454,0.0231,0.0,-0.0212,-0.0359,-0.0403,-0.0358,-0.0278,-0.0168,,ESH13,20121022
0.1471,0.1219,0.0962,0.0694,0.0468,0.0219,0.0,-0.0222,-0.039,-0.0458,-0.0433,-0.0358,-0.028,,ESH13,20121023
0.1478,0.1215,0.0943,0.07,0.0465,0.0232,0.0,-0.0228,-0.0394,-0.0451,-0.0436,-0.037,-0.0252,,ESH13,20121024
0.1483,0.1212,0.0961,0.0715,0.0473,0.0233,0.0,-0.0225,-0.0393,-0.0453,-0.0423,-0.0328,-0.0307,,ESH13,20121025
0.1485,0.1213,0.0962,0.0713,0.0469,0.0233,0.0,-0.0227,-0.0389,-0.0451,-0.0423,-0.0332,-0.0308,,ESH13,20121026
0.1501,0.1226,0.0972,0.0721,0.0474,0.0236,0.0,-0.0229,-0.0393,-0.0456,-0.0428,-0.0335,-0.0311,,ESH13,20121029
0.1506,0.1231,0.0976,0.0724,0.0476,0.0237,0.0,-0.023,-0.0395,-0.0457,-0.0429,-0.0336,-0.0312,,ESH13,20121030
0.1507,0.1226,0.0978,0.0718,0.0476,0.0239,0.0,-0.0222,-0.0379,-0.0425,-0.0387,-0.0313,-0.0269,,ESH13,20121031
0.1497,0.1224,0.0944,0.0712,0.0463,0.0231,0.0,-0.022,-0.0361,-0.0388,-0.0329,-0.0295,-0.0176,,ESH13,20121101
0.1515,0.1239,0.0955,0.0715,0.0465,0.0232,0.0,-0.0218,-0.0373,-0.0419,-0.0381,-0.0347,-0.0375,,ESH13,20121102
0.1509,0.1241,0.0973,0.0723,0.0474,0.0246,0.0,-0.0221,-0.0375,-0.0417,-0.0333,-0.0246,-0.0256,,ESH13,20121105
0.1521,0.1245,0.0974,0.0712,0.0478,0.0235,0.0,-0.0226,-0.0368,-0.0416,-0.0342,-0.0303,-0.0325,,ESH13,20121106
0.1479,0.1204,0.0945,0.0705,0.047,0.0227,0.0,-0.0226,-0.04,-0.0478,-0.0436,-0.0391,-0.0487,-0.0332,ESH13,20121107
0.1473,0.121,0.0954,0.0694,0.0466,0.023,0.0,-0.0229,-0.0407,-0.0512,-0.0494,-0.0402,-0.0526,-0.0341,ESH13,20121108
0.1458,0.1208,0.0948,0.071,0.047,0.0231,0.0,-0.023,-0.0406,-0.0495,-0.046,-0.0423,-0.0552,-0.0364,ESH13,20121109
0.1402,0.1163,0.0901,0.0674,0.045,0.0226,0.0,-0.0221,-0.0399,-0.047,-0.0431,-0.0429,-0.0444,-0.027,ESH13,20121112
0.1399,0.115,0.09,0.0665,0.0442,0.0221,0.0,-0.0225,-0.0399,-0.0488,-0.0463,-0.0433,-0.0449,-0.0273,ESH13,20121113
,0.1133,0.0883,0.0674,0.044,0.0215,0.0,-0.0217,-0.0403,-0.0491,-0.0489,-0.047,-0.0516,-0.034,ESH13,20121114
,0.1145,0.0901,0.0677,0.0449,0.0227,0.0,-0.0225,-0.0395,-0.0494,-0.0461,-0.0433,-0.0491,-0.0314,ESH13,20121115
,0.117,0.0924,0.0682,0.0452,0.0224,0.0,-0.0219,-0.0396,-0.0473,-0.0422,-0.0434,-0.0402,-0.0225,ESH13,20121116
0.1439,0.1175,0.0938,0.0682,0.0451,0.0229,0.0,-0.0222,-0.0387,-0.0441,-0.0363,-0.0464,-0.0275,-0.0095,ESH13,20121119
0.1479,0.1208,0.0953,0.0705,0.0473,0.0231,0.0,-0.0226,-0.0388,-0.0425,-0.035,-0.0417,-0.0227,-0.0047,ESH13,20121120
0.1477,0.1199,0.0947,0.0704,0.0465,0.0235,0.0,-0.023,-0.0384,-0.0416,-0.0361,,,,ESH13,20121121
0.151,0.1242,0.098,0.0729,0.0479,0.0242,0.0,-0.0216,-0.036,-0.0367,-0.026,-0.0204,,,ESH13,20121123
0.1505,0.1224,0.0957,0.0723,0.0482,0.0244,0.0,-0.0217,-0.0361,-0.0361,-0.0293,-0.0192,0.0025,,ESH13,20121126
0.1481,0.1208,0.0951,0.07,0.0467,0.0225,0.0,-0.0225,-0.0368,-0.0382,-0.0326,-0.0228,-0.001,,ESH13,20121127
0.1461,0.1202,0.0956,0.0717,0.0459,0.0231,0.0,-0.0235,-0.0359,-0.0354,-0.0337,-0.0181,0.0038,,ESH13,20121128
0.1495,0.1226,0.0969,0.0731,0.0473,0.0236,0.0,-0.022,-0.0348,-0.0339,-0.0294,-0.0135,0.0085,,ESH13,20121129
